punkt_id;kartleggingsenhet
ID0672_11;T4-C-6
ID0672_51;T4-C-2
ID0672_42;T4-C-18
ID0672_33;T4-C-2
ID0672_15;NA
ID0672_26;NA
ID0672_24;NA
ID0672_35;NA
ID0672_44;NA
ID1111_26;T7-C-5
ID1111_15;T27-C-2
ID0672_55;NA
ID1111_24;T27-C-1
ID1111_11;NA
ID1111_13;NA
ID1111_22;NA
ID1111_33;T27-C-2
ID1111_42;T27-C-1
ID1111_35;T27-C-2
ID1111_46;NA
ID0672_53;NA
ID0672_66;NA
ID0672_64;NA
ID0672_62;NA
ID0672_46;NA
ID1111_31;T27-C-1
ID1111_44;T27-C-1
ID1063_26;T3-C-5
ID1063_35;T3-C-5
ID1063_24;T3-C-5
ID1063_33;V1-C-6
ID1063_44;T3-C-5
ID1063_46;T3-C-4
ID1111_51;T7-C-4
ID1111_66;T13-C-1
ID1111_64;T13-C-1
ID1111_55;T27-C-1
ID1111_62;T7-C-4
ID1111_53;T27-C-1
ID1507_62;T3-C-14
ID1507_51;T3-C-2
ID1507_42;T3-C-5
ID1507_53;T3-C-2
ID1507_64;T3-C-6
ID1063_51;T3-C-5
ID1063_62;V1-C-7
ID1063_53;V1-C-3
ID1063_42;T3-C-5
ID1063_64;T3-C-6
ID1063_66;T3-C-5
ID1063_55;T14-C-1
ID0988_51;T3-C-1
ID0988_62;T3-C-2
ID0988_53;T7-C-1
ID0988_64;T14-C-1
ID0988_55;T3-C-1
ID0988_66;T3-C-1
ID0988_46;T3-C-2
ID0988_35;T3-C-2
ID0988_24;T3-C-2
ID0988_26;T3-C-1
ID0988_15;T3-C-1
ID0988_13;T3-C-1
ID0988_22;T3-C-2
ID0988_31;NA
ID0988_33;T3-C-1
ID0988_44;T1-C-2
ID0988_42;T3-C-2
ID0988_11;T27-C-1
ID1249_15;V1-C-5
ID1249_13;T4-C-5
ID1249_11;T3-C-1
ID1249_22;V1-C-1
ID1249_31;V1-C-5
ID1249_42;T4-C-5
ID1249_51;V1-C-1
ID1249_62;T3-C-1
ID1249_53;V1-C-5
ID1249_64;T4-C-5
ID1249_66;V1-C-5
ID1249_55;T2-C-3
ID1249_46;V1-C-5
ID1249_44;V1-C-5
ID1249_35;T4-C-5
ID1249_33;V1-C-6
ID1249_24;V1-C-2
ID1249_26;V1-C-6
ID0804_31;NA
ID0804_33;NA
ID0804_22;NA
ID0804_11;NA
ID0804_13;NA
ID0804_44;T4-C-1
ID0804_35;V1-C-5
ID0804_24;T4-C-5
ID0804_15;V1-C-1
ID0804_26;T4-C-5
ID0804_46;V1-C-1
ID0393_35;T4-C-5
ID0393_46;T4-C-5
ID0393_66;T4-C-5
ID0393_55;T4-C-5
ID0393_64;T4-C-6
ID0393_53;T4-C-1
ID0393_62;T4-C-1
ID0393_51;T4-C-5
ID0393_42;V1-C-1
ID0393_31;V1-C-5
ID0393_33;V1-C-1
ID0393_44;T4-C-2
ID0393_26;T4-C-1
ID0393_15;V2-C-1
ID0393_13;V1-C-5
ID0393_11;T4-C-5
ID0393_22;T4-C-1
ID0393_24;T4-C-5
ID0294_44;T3-C-4
ID0294_35;T3-C-2
ID0294_26;T3-C-8
ID0294_15;T3-C-4
ID0294_24;T3-C-5
ID0294_13;T1-C-2
ID0294_11;T3-C-2
ID0294_66;T4-C-1
ID0294_46;T3-C-14
ID0294_55;T3-C-2
ID0294_64;T3-C-2
ID0294_53;T3-C-2
ID0294_62;T4-C-5
ID0294_51;T4-C-1
ID0294_42;T3-C-14
ID0294_31;T3-C-14
ID0294_22;T1-C-6
ID0294_33;T3-C-7
ID0799_22;T4-C-6
ID0799_42;T4-C-2
ID0799_62;T4-C-7
ID0799_11;T4-C-6
ID0799_31;T4-C-6
ID0799_51;T4-C-6
ID1412_51;T31-C-1
ID1412_62;T31-C-1
ID1412_53;T31-C-1
ID1412_64;V1-C-2
ID1412_55;T31-C-3
ID1412_66;V1-C-2
ID1412_46;T31-C-1
ID1412_44;V1-C-2
ID1507_24;T1-C-6
ID1507_13;NA
ID1412_42;T31-C-1
ID1412_31;T31-C-2
ID1507_15;T3-C-8
ID1507_11;T3-C-1
ID1507_26;T3-C-4
ID1507_35;T3-C-2
ID1507_33;T3-C-14
ID1507_22;T3-C-2
ID1507_31;T3-C-2
ID1507_44;T3-C-4
ID1507_46;T3-C-14
ID1507_55;T3-C-2
ID1507_66;T3-C-2
ID0599_26;T13-C-1
ID0599_44;T13-C-1
ID0599_46;NA
ID0599_55;NA
ID0599_66;NA
ID0599_35;T13-C-3
ID0599_64;NA
ID0599_62;T7-C-3
ID0599_53;T27-C-2
ID0078_51;T3-C-1
ID0078_62;T4-C-2
ID0078_53;T4-C-1
ID0078_64;T4-C-1
ID0078_66;V1-C-6
ID0078_55;V1-C-7
ID0078_44;T4-C-1
ID0078_42;T3-C-4
ID0599_15;T13-C-11
ID0599_24;T13-C-11
ID0599_11;T1-C-3
ID0599_13;T1-C-3
ID0599_22;T1-C-3
ID0599_33;T13-C-11
ID0599_31;T1-C-3
ID0599_42;T13-C-11
ID0599_51;T13-C-11
ID0799_24;V1-C-5
ID0799_44;T4-C-6
ID0799_64;T4-C-2
ID0799_13;V1-C-5
ID0799_33;T4-C-9
ID0799_53;T4-C-6
ID0313_35;T38-C-1
ID0313_26;T38-C-1
ID0313_46;T38-C-1
ID0313_66;T38-C-1
ID0313_55;T38-C-1
ID0313_64;T38-C-1
ID0313_44;T38-C-1
ID0313_15;T32-C-1
ID0313_24;T38-C-1
ID0313_13;T38-C-1
ID0313_22;T38-C-1
ID0313_11;T4-C-3
ID0313_31;T38-C-1
ID0313_42;T4-C-2
ID0313_62;T38-C-1
ID0313_51;T38-C-1
ID0313_53;T38-C-1
ID0313_33;T38-C-1
ID0078_11;T3-C-5
ID0078_22;V1-C-2
ID0078_13;T3-C-2
ID0078_24;V1-C-6
ID0078_15;V1-C-6
ID0078_26;T4-C-2
ID0078_35;T31-C-2
ID0078_46;T4-C-2
ID0078_33;T32-C-1
ID0078_31;T32-C-1
ID0169_11;T4-C-5
ID0169_22;V1-C-5
ID0169_24;V1-C-1
ID0169_13;T4-C-1
ID0169_15;T4-C-1
ID0169_26;V1-C-1
ID0169_46;T4-C-1
ID0169_66;T4-C-1
ID0169_55;T4-C-1
ID0169_35;T13-C-1
ID0169_44;V1-C-1
ID0169_64;T4-C-1
ID0169_53;T4-C-1
ID0169_62;T4-C-1
ID0169_51;T4-C-1
ID0169_42;V1-C-5
ID0169_31;T4-C-5
ID0169_33;V1-C-5
ID0288_51;T4-C-1
ID0288_42;T7-C-2
ID0288_31;T3-C-1
ID0288_11;V1-C-5
ID0288_15;T4-C-5
ID0288_26;T3-C-2
ID0288_35;V1-C-5
ID0288_44;T4-C-1
ID0288_46;T4-C-1
ID0288_66;T4-C-1
ID0288_55;T4-C-1
ID0288_64;T3-C-1
ID0288_53;T4-C-1
ID0288_62;T4-C-1
ID0288_22;NA
ID0288_33;NA
ID0288_13;NA
ID0288_24;NA
ID0728_66;T31-C-3
ID0728_55;T31-C-3
ID0728_46;V1-C-7
ID0728_35;T31-C-2
ID0728_26;T31-C-2
ID0728_15;NA
ID0728_24;T31-C-2
ID0728_13;T31-C-2
ID0728_22;T3-C-2
ID0728_11;T31-C-3
ID0728_31;V1-C-6
ID0728_33;T31-C-2
ID0728_42;T31-C-2
ID0728_51;V1-C-6
ID0728_62;V1-C-6
ID0728_53;T31-C-5
ID0728_44;T31-C-2
ID0728_64;T31-C-2
ID0649_66;T32-C-5
ID1412_33;T31-C-1
ID0649_62;NA
ID1412_35;T31-C-1
ID0649_51;NA
ID1412_26;T31-C-1
ID0649_55;T1-C-1
ID0319_26;T13-C-1
ID0319_46;T13-C-1
ID0048_13;T3-C-14
ID0319_35;T13-C-1
ID0319_24;T27-C-2
ID1282_66;T4-C-2
ID1412_15;V1-C-2
ID0649_53;T31-C-1
ID1412_24;T31-C-1
ID1412_13;T31-C-1
ID0319_13;T1-C-2
ID0319_44;T13-C-1
ID0649_42;T31-C-1
ID0319_55;T13-C-1
ID0649_31;NA
ID0319_66;T13-C-1
ID1412_22;V1-C-3
ID0319_33;T13-C-1
ID0319_15;T13-C-1
ID0319_22;T13-C-1
ID0649_11;T3-C-5
ID1412_11;T31-C-1
ID0319_64;T7-C-4
ID0319_11;T1-C-2
ID0319_53;T13-C-1
ID0319_42;T27-C-1
ID0319_62;T27-C-2
ID0649_22;T4-C-18
ID0319_31;T7-C-4
ID0319_51;T13-C-1
ID0649_33;T4-C-18
ID0799_66;T4-C-7
ID0799_35;T4-C-7
ID0799_15;V1-C-2
ID1146_62;T3-C-2
ID1146_53;T3-C-2
ID1146_64;T7-C-2
ID1146_55;T7-C-2
ID1146_46;T3-C-2
ID1146_66;T3-C-2
ID1146_35;T7-C-4
ID1146_26;T3-C-2
ID1146_15;T3-C-2
ID1146_24;T7-C-2
ID1146_13;T3-C-2
ID1146_11;T3-C-8
ID1146_22;NA
ID1146_33;T3-C-2
ID1146_31;T1-C-1
ID1146_51;T3-C-2
ID1146_42;T1-C-1
ID1146_44;T7-C-3
ID0570_33;T14-C-1
ID0570_22;T7-C-1
ID0570_31;T7-C-5
ID0570_11;NA
ID0570_13;T7-C-5
ID0570_24;NA
ID0570_15;T27-C-1
ID0570_26;T1-C-1
ID0570_42;T3-C-2
ID0570_51;T7-C-1
ID0570_62;T1-C-1
ID0570_44;T1-C-1
ID1520_42;T3-C-5
ID0799_55;V1-C-4
ID0799_46;V1-C-8
ID0799_26;T4-C-6
ID1004_62;V1-C-1
ID1004_51;T2-C-1
ID1004_42;V1-C-1
ID1004_31;V1-C-1
ID1004_22;V1-C-1
ID1004_11;V1-C-2
ID1004_13;T4-C-5
ID1004_24;V1-C-6
ID1004_15;V1-C-5
ID1004_26;T4-C-1
ID1004_35;T4-C-5
ID1004_33;V1-C-1
ID1004_44;V1-C-1
ID1004_46;V1-C-2
ID1004_55;V1-C-7
ID1004_53;V1-C-2
ID1004_64;V1-C-2
ID1004_66;V1-C-1
ID1520_11;T7-C-4
ID1520_22;T19-C-1
ID1520_13;T7-C-3
ID1520_24;T19-C-1
ID1520_15;T19-C-1
ID1520_26;T7-C-4
ID1520_35;T19-C-1
ID1520_46;T19-C-1
ID1520_66;T19-C-1
ID1520_64;T19-C-1
ID1520_55;T7-C-3
ID1520_44;T7-C-4
ID1520_53;T19-C-1
ID1520_62;T19-C-1
ID1520_51;T19-C-1
ID1520_33;T7-C-2
ID1520_31;T19-C-1
ID1282_46;T4-C-5
ID1282_55;T4-C-2
ID1282_26;T4-C-2
ID1282_35;T4-C-2
ID1282_64;T4-C-5
ID1282_44;T4-C-2
ID1282_15;T4-C-2
ID1282_24;T4-C-1
ID1282_53;T4-C-2
ID1282_62;T4-C-2
ID1282_33;T4-C-6
ID1282_13;T4-C-1
ID1282_42;T4-C-17
ID1282_51;T4-C-2
ID1282_22;T4-C-1
ID1282_31;T4-C-17
ID1282_11;T4-C-2
ID0649_44;T32-C-3
ID0649_24;T3-C-8
ID0649_35;T4-C-2
ID0649_15;T4-C-7
ID0649_26;T2-C-3
ID0649_13;T3-C-1
ID0649_46;T4-C-2
ID0266_22;T3-C-2
ID0266_24;T2-C-1
ID0266_35;T4-C-9
ID0266_46;V1-C-1
ID0266_42;T4-C-1
ID0570_64;T3-C-2
ID0570_53;T1-C-1
ID0358_31;T4-C-5
ID0358_42;T4-C-5
ID0358_51;T4-C-5
ID0358_62;T4-C-5
ID0358_53;T4-C-5
ID0358_64;T4-C-5
ID0358_66;V1-C-5
ID0358_46;T4-C-9
ID0358_55;T4-C-5
ID0358_44;V1-C-5
ID0358_35;T4-C-5
ID0358_26;T4-C-5
ID0358_15;T4-C-5
ID0358_24;T4-C-1
ID0358_13;T4-C-5
ID0358_11;V1-C-5
ID0358_22;T4-C-5
ID0358_33;T32-C-1
ID0570_55;T3-C-2
ID0570_46;T7-C-4
ID0570_35;T13-C-1
ID0570_66;T3-C-1
ID0266_11;T3-C-2
ID0266_13;V1-C-2
ID0266_15;T2-C-1
ID0266_26;T2-C-1
ID0266_44;V1-C-2
ID1459_15;T7-C-4
ID1459_26;T22-C-2
ID1459_35;T7-C-4
ID1459_24;T22-C-2
ID1459_46;T22-C-4
ID1459_53;T7-C-3
ID1459_62;T27-C-1
ID1459_51;T27-C-1
ID1459_64;T27-C-1
ID1459_11;T7-C-3
ID1459_31;T27-C-1
ID1459_42;T27-C-1
ID1459_66;T13-C-1
ID1459_55;T7-C-4
ID1459_44;T7-C-4
ID1459_33;T27-C-2
ID1459_22;T27-C-2
ID1459_13;T7-C-4
ID0266_55;T4-C-5
ID0266_66;V1-C-1
ID0266_64;T2-C-1
ID0266_33;T1-C-1
ID0829_44;NA
ID0829_46;NA
ID0829_55;T3-C-5
ID0829_66;T3-C-5
ID0829_64;T3-C-5
ID0829_62;T1-C-6
ID0829_53;T3-C-2
ID0829_51;T3-C-5
ID0829_42;T7-C-4
ID0829_31;T7-C-4
ID0829_33;T1-C-3
ID0829_35;T7-C-4
ID0829_26;T3-C-2
ID0266_31;T3-C-2
ID0266_51;T3-C-1
ID0266_62;T3-C-2
ID0266_53;T2-C-1
ID1166_51;T3-C-2
ID1166_62;V1-C-5
ID1166_64;T3-C-2
ID1166_55;T1-C-1
ID1166_66;T3-C-2
ID1166_46;T3-C-2
ID1166_26;T3-C-2
ID1166_53;T1-C-1
ID1166_22;V1-C-5
ID1166_11;T4-C-1
ID1166_13;T14-C-1
ID1166_24;T14-C-1
ID1166_15;T4-C-5
ID0829_15;T3-C-2
ID0829_13;T7-C-3
ID0829_11;T1-C-5
ID0829_22;T3-C-5
ID0829_24;T3-C-8
ID1166_31;T3-C-2
ID1166_42;T1-C-1
ID1166_33;T1-C-1
ID1166_44;T14-C-1
ID1166_35;T3-C-2
ID0746_55;T4-C-5
ID1074_31;T4-C-2
ID1064_26;T4-C-2
ID1064_35;V1-C-5
ID1074_11;T4-C-2
ID1074_22;T4-C-2
ID1074_13;T4-C-2
ID1074_15;T4-C-2
ID0238_11;V1-C-5
ID0238_22;T4-C-18
ID0238_13;V2-C-1
ID0238_15;V1-C-1
ID0746_46;T4-C-5
ID1074_26;T4-C-6
ID0238_24;T4-C-1
ID0238_33;T4-C-13
ID1074_35;T4-C-2
ID1074_42;V1-C-6
ID1074_51;V1-C-2
ID1064_66;V2-C-1
ID1074_62;V1-C-5
ID1074_53;T4-C-1
ID1074_64;V13-C-1
ID1074_66;V1-C-6
ID1074_55;T4-C-2
ID1074_46;T4-C-2
ID1074_44;T4-C-3
ID1074_33;T38-C-1
ID1074_24;T32-C-3
ID1064_46;T38-C-1
ID1064_55;T4-C-2
ID0359_31;T14-C-1
ID0359_42;T3-C-5
ID0359_53;T27-C-1
ID0359_62;T3-C-2
ID0359_51;T14-C-1
ID0359_15;T3-C-5
ID0359_26;T3-C-2
ID0359_46;T7-C-3
ID0359_35;NA
ID0359_24;NA
ID0359_13;NA
ID0359_64;NA
ID0359_66;NA
ID0359_55;NA
ID0359_44;NA
ID0359_33;NA
ID0359_22;NA
ID0359_11;NA
ID0717_15;T22-C-1
ID0717_13;T22-C-1
ID0770_66;T3-C-6
ID0717_26;T7-C-4
ID0770_64;T3-C-3
ID0770_62;T3-C-3
ID0717_11;T22-C-1
ID1141_66;T4-C-1
ID0717_22;T22-C-1
ID0717_24;T22-C-1
ID0770_53;T3-C-2
ID0770_51;T3-C-4
ID1141_55;T4-C-1
ID0770_55;T3-C-3
ID0717_33;T7-C-4
ID0717_35;T22-C-1
ID0770_42;T3-C-2
ID1141_64;T4-C-5
ID0248_11;NA
ID0248_13;T4-C-1
ID0248_15;T4-C-1
ID0770_44;T3-C-3
ID0471_13;T4-C-5
ID0770_35;T3-C-2
ID1141_53;T4-C-5
ID0717_46;T7-C-1
ID0770_33;T3-C-3
ID0717_31;T3-C-4
ID1141_62;T4-C-5
ID0471_24;T2-C-1
ID0770_46;T3-C-6
ID0717_44;T3-C-2
ID0717_42;T7-C-4
ID1141_51;T4-C-13
ID1141_42;T4-C-5
ID0770_26;T3-C-1
ID0717_55;T22-C-1
ID0471_35;T2-C-2
ID1141_44;T4-C-5
ID0717_66;T3-C-2
ID1141_46;T4-C-5
ID0717_64;V6-C-7
ID0471_66;T4-C-1
ID0717_51;T7-C-4
ID0717_62;V6-C-7
ID0717_53;V6-C-1
ID1394_44;T36-C-1
ID1394_55;V1-C-6
ID1394_66;V1-C-1
ID1394_64;T4-C-5
ID1394_62;T4-C-1
ID1394_53;V1-C-5
ID1394_42;T4-C-5
ID1394_51;V1-C-6
ID1394_31;T4-C-1
ID1394_22;V1-C-6
ID1394_11;T4-C-1
ID1394_15;T4-C-3
ID1394_26;T4-C-3
ID1394_35;T4-C-2
ID1394_46;T4-C-6
ID1394_33;T4-C-2
ID1394_24;T4-C-2
ID1394_13;T4-C-2
ID0471_64;L4-C-1
ID0471_62;T4-C-5
ID0248_22;T4-C-11
ID0248_24;T4-C-3
ID0248_26;T13-C-2
ID0248_35;T4-C-2
ID0248_33;T4-C-6
ID0248_31;T4-C-7
ID0248_42;T4-C-2
ID0248_62;T4-C-5
ID0248_53;T4-C-2
ID1119_35;T4-C-1
ID1119_46;T4-C-1
ID1119_66;T4-C-1
ID1119_55;T4-C-1
ID1119_44;T4-C-1
ID1119_64;T4-C-1
ID1119_62;T4-C-1
ID1119_51;T4-C-2
ID1119_53;V1-C-5
ID1119_42;T4-C-2
ID1119_31;T4-C-1
ID1119_33;T4-C-1
ID1119_24;V1-C-5
ID1119_22;T4-C-1
ID1119_11;T4-C-1
ID1119_13;T4-C-1
ID1119_15;T4-C-5
ID1119_26;V1-C-5
ID0471_15;V1-C-6
ID0471_26;F4-C-12
ID0471_46;T4-C-1
ID0471_55;T4-C-1
ID0471_44;T4-C-1
ID0471_53;T4-C-5
ID0521_31;T7-C-3
ID0521_42;T7-C-3
ID0521_51;T7-C-3
ID0521_62;T7-C-3
ID0521_53;T14-C-1
ID0521_64;T14-C-1
ID0521_55;T7-C-3
ID0521_66;T7-C-3
ID0521_46;T14-C-1
ID0521_44;T14-C-1
ID0521_35;T14-C-1
ID0521_26;T14-C-1
ID0521_15;V1-C-5
ID0521_24;V1-C-5
ID0521_33;V1-C-5
ID0521_22;V1-C-5
ID0521_13;T14-C-1
ID0521_11;T14-C-1
ID1428_11;T3-C-3
ID1428_22;T3-C-3
ID1428_31;T3-C-3
ID1428_42;T3-C-3
ID1428_51;T3-C-3
ID1428_62;T3-C-3
ID1428_53;T3-C-2
ID1428_64;V1-C-5
ID1428_55;T3-C-2
ID1428_66;T3-C-2
ID1428_46;T3-C-2
ID1428_35;V1-C-1
ID1428_26;T3-C-2
ID1428_15;V1-C-5
ID1428_24;T3-C-3
ID1428_44;T3-C-2
ID1428_33;T3-C-2
ID1428_13;T3-C-3
ID0214_11;T3-C-2
ID0214_22;T1-C-1
ID0214_13;V1-C-1
ID0214_24;T3-C-2
ID0214_15;T14-C-1
ID0214_26;T7-C-1
ID0214_35;T7-C-1
ID0214_44;T3-C-2
ID0214_46;T3-C-2
ID0214_66;T7-C-4
ID0214_55;T3-C-2
ID0214_64;T1-C-1
ID0214_53;T3-C-1
ID0214_33;T3-C-1
ID0214_62;T3-C-2
ID0214_51;T3-C-1
ID0214_31;T7-C-1
ID0214_42;T3-C-2
ID0448_51;T3-C-2
ID0448_42;T3-C-2
ID0448_31;T27-C-1
ID0448_22;T27-C-1
ID0448_11;T27-C-1
ID0448_13;T7-C-3
ID0448_15;T3-C-5
ID0448_26;T3-C-2
ID0448_24;T27-C-1
ID0448_35;T7-C-3
ID0448_33;T7-C-3
ID0448_44;T3-C-5
ID0448_46;T7-C-4
ID0448_55;T7-C-3
ID0448_66;T27-C-1
ID0448_64;T7-C-3
ID0448_53;T7-C-3
ID0448_62;T7-C-3
ID1064_24;T4-C-2
ID1026_35;T7-C-2
ID1043_62;T4-C-5
ID1026_46;T7-C-3
ID1064_15;T4-C-2
ID0862_13;T31-C-2
ID1026_26;T3-C-5
ID1043_53;T4-C-9
ID1026_55;V6-C-7
ID0862_11;T31-C-2
ID1064_13;T4-C-2
ID0862_22;T31-C-1
ID1026_15;T3-C-2
ID0862_31;T31-C-1
ID1026_66;T7-C-12
ID1026_24;T7-C-2
ID0862_51;T31-C-1
ID0862_42;T31-C-3
ID1043_55;T4-C-5
ID0862_33;T31-C-3
ID1026_64;V6-C-2
ID1026_13;V4-C-2
ID0862_44;T3-C-2
ID1064_11;T4-C-2
ID1064_22;T4-C-2
ID1026_62;T3-C-2
ID0862_53;T3-C-3
ID0862_62;T31-C-1
ID1026_22;T3-C-2
ID1064_44;T4-C-2
ID1026_51;T3-C-2
ID0862_64;T3-C-2
ID1026_11;T3-C-4
ID0862_66;T3-C-2
ID1026_42;T3-C-2
ID0862_55;T3-C-3
ID1026_31;T3-C-2
ID1026_53;T3-C-1
ID0862_46;T31-C-2
ID0862_35;T31-C-2
ID1026_33;T3-C-2
ID0862_26;T31-C-2
ID1026_44;T7-C-12
ID0862_24;T31-C-2
ID0862_15;T31-C-2
ID1043_64;T4-C-5
ID1043_66;V1-C-5
ID1043_46;T4-C-9
ID1043_26;T4-C-5
ID1043_15;T4-C-5
ID1043_35;T4-C-5
ID1043_44;T4-C-5
ID1043_33;V1-C-5
ID1043_24;V1-C-5
ID0453_15;V1-C-1
ID0453_26;V1-C-5
ID0453_35;NA
ID0453_46;V1-C-5
ID0453_66;V1-C-5
ID0453_55;T4-C-5
ID0453_64;T4-C-1
ID0453_62;T4-C-1
ID0453_53;V1-C-4
ID0453_44;T4-C-2
ID0453_33;V1-C-5
ID0453_42;V3-C-2
ID0453_51;T4-C-5
ID0453_31;T4-C-5
ID0453_22;T4-C-1
ID0453_24;T4-C-1
ID0453_13;T4-C-5
ID0453_11;T4-C-2
ID0471_42;T4-C-1
ID0471_51;T4-C-1
ID0471_31;T4-C-1
ID0471_11;T4-C-1
ID0471_22;T1-C-4
ID0471_33;T4-C-5
ID1064_64;V1-C-2
ID1064_53;V1-C-7
ID1064_62;V1-C-6
ID1064_51;V1-C-2
ID1064_42;V1-C-2
ID1064_31;T4-C-3
ID1064_33;T4-C-3
ID1277_15;T4-C-1
ID1277_26;T4-C-5
ID1277_46;T4-C-1
ID1277_35;T4-C-1
ID0112_13;T41-C-1
ID0846_66;V1-C-5
ID1069_26;V3-C-1
ID1069_13;V3-C-2
ID1277_24;T4-C-5
ID0770_15;T3-C-2
ID0770_24;T3-C-2
ID1277_13;T4-C-5
ID1069_35;V3-C-2
ID0770_13;T3-C-3
ID1069_15;T4-C-5
ID0770_22;T3-C-2
ID0846_46;V1-C-5
ID1277_11;T4-C-5
ID1069_46;T4-C-1
ID0770_11;NA
ID1069_24;T4-C-1
ID0112_64;T32-C-2
ID0846_35;T1-C-2
ID1069_33;T4-C-2
ID0770_31;T3-C-2
ID1069_44;V1-C-6
ID1277_22;T31-C-3
ID1043_13;T4-C-5
ID1043_11;T4-C-1
ID1043_22;T4-C-1
ID1043_31;V1-C-5
ID1043_42;T4-C-5
ID1043_51;V1-C-5
ID1277_33;V1-C-5
ID0846_26;T1-C-2
ID1277_44;V1-C-5
ID0846_15;T1-C-2
ID1277_55;T35-C-2
ID1277_66;T31-C-2
ID1069_55;T4-C-1
ID1069_22;V1-C-2
ID1277_64;T31-C-2
ID0846_11;T1-C-2
ID0112_62;T2-C-1
ID1069_66;T4-C-1
ID1277_53;T31-C-1
ID1069_11;V3-C-2
ID1277_62;T31-C-2
ID0238_42;V1-C-1
ID1277_51;T35-C-1
ID1069_53;T4-C-1
ID1277_31;V1-C-1
ID0846_31;V1-C-5
ID1542_35;T4-C-1
ID1542_44;V1-C-3
ID1542_53;V1-C-3
ID1542_62;V1-C-8
ID1542_64;T4-C-1
ID1542_66;T4-C-5
ID1542_55;V3-C-2
ID1542_46;T4-C-1
ID1069_31;T4-C-18
ID1277_42;T31-C-2
ID1069_64;V2-C-1
ID0846_51;T1-C-2
ID0112_51;V2-C-1
ID0846_62;T1-C-2
ID1069_42;V2-C-3
ID1069_62;T4-C-2
ID0238_31;T4-C-1
ID0238_51;T4-C-9
ID0238_62;V1-C-5
ID1069_51;T4-C-1
ID0238_53;V1-C-5
ID0238_64;V1-C-1
ID0846_55;V1-C-6
ID0846_44;T3-C-2
ID0846_33;T3-C-2
ID0846_24;V1-C-5
ID0846_13;V1-C-5
ID0846_22;T3-C-2
ID0846_42;T1-C-1
ID0846_53;T1-C-1
ID0846_64;T1-C-1
ID0112_53;V2-C-1
ID0476_11;T3-C-1
ID0476_22;T14-C-1
ID0476_33;T1-C-11
ID0476_13;T3-C-1
ID0476_24;T7-C-4
ID0476_15;T1-C-1
ID0476_26;V6-C-1
ID0476_35;T7-C-5
ID0476_46;T7-C-3
ID0476_55;T14-C-1
ID0476_44;T7-C-4
ID0476_31;T14-C-1
ID0476_42;T14-C-1
ID0476_53;T7-C-4
ID0476_51;T3-C-2
ID0476_62;T7-C-4
ID0476_64;T14-C-1
ID0476_66;T7-C-4
ID0112_31;T4-C-1
ID0112_42;T4-C-1
ID0343_26;T4-C-1
ID0343_66;T4-C-1
ID0343_15;T4-C-1
ID0112_22;T1-C-1
ID0343_55;T4-C-1
ID0343_24;T4-C-1
ID0343_44;T4-C-2
ID0112_11;T13-C-10
ID0343_13;T4-C-1
ID0343_42;T35-C-1
ID0343_31;T35-C-1
ID0343_11;T4-C-1
ID0112_26;T32-C-1
ID0112_24;T41-C-1
ID0112_35;T41-C-1
ID0343_51;T4-C-5
ID0343_22;T4-C-1
ID0343_33;T4-C-1
ID0343_62;V3-C-2
ID0343_64;T4-C-1
ID0343_35;T4-C-1
ID0343_53;T35-C-1
ID0238_46;T4-C-5
ID0238_26;V1-C-1
ID0238_35;V2-C-1
ID0238_44;V1-C-5
ID0238_55;V1-C-1
ID0238_66;V1-C-5
ID0343_46;T4-C-2
ID0112_33;T32-C-1
ID0112_44;T32-C-3
ID0112_55;T4-C-1
ID0112_46;T41-C-1
ID0112_66;T4-C-1
ID1141_15;T4-C-5
ID1141_13;T4-C-5
ID1141_24;T4-C-5
ID1141_22;T4-C-5
ID1141_11;T4-C-5
ID1141_31;T4-C-5
ID1141_33;T4-C-1
ID1141_35;T4-C-5
ID1141_26;T4-C-5
ID0253_46;T4-C-1
ID0253_66;T4-C-1
ID0253_64;V2-C-1
ID0253_44;T4-C-1
ID0253_55;T2-C-1
ID0253_15;T4-C-1
ID0253_24;T4-C-1
ID0253_53;V1-C-5
ID0253_62;T4-C-5
ID0720_31;T1-C-2
ID0720_22;T1-C-2
ID0720_26;T3-C-1
ID0720_15;T3-C-2
ID0720_42;T3-C-2
ID0720_53;T1-C-2
ID0720_35;V2-C-1
ID0720_51;T1-C-2
ID0720_62;T1-C-2
ID0720_64;T1-C-2
ID0720_46;V2-C-1
ID0720_24;V2-C-1
ID0720_66;T1-C-1
ID0720_55;T1-C-1
ID0720_44;T1-C-1
ID0720_33;T1-C-1
ID0720_11;T1-C-2
ID0720_13;T1-C-2
ID0253_35;NA
ID0253_26;NA
ID0746_33;T4-C-1
ID0746_42;T4-C-1
ID0746_44;T4-C-1
ID0746_64;T45-C-3
ID0746_53;T4-C-1
ID0746_62;T4-C-1
ID0746_51;T40-C-1
ID0746_11;T35-C-1
ID0746_22;T4-C-1
ID0746_31;V1-C-5
ID1161_26;T4-C-6
ID1161_24;T4-C-2
ID1161_15;T17-C-1
ID1161_13;V1-C-8
ID1161_22;T31-C-2
ID1161_11;T1-C-3
ID1161_31;T31-C-8
ID1161_42;T31-C-5
ID1161_33;T31-C-2
ID1161_44;T31-C-2
ID1161_46;T4-C-19
ID1161_66;T4-C-11
ID1161_55;V1-C-4
ID1161_64;T2-C-1
ID1161_53;V1-C-3
